org,org_type,ein,name,exempt_type,match_confidence,filer_ein,filer_name,filer_name_norm,method,verified,details,date_accessed
Pennsylvania United,4,261982599,Unified Sportsmen Of Pennsylvania,4,57.63,261982599,UNIFIED SPORTSMEN OF PENNSYLVANIA,unified sportsmen pennsylvania,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,651241811,United Way Of Southeastern Pennsylvania,3,56.62,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,251043578,The United Way Of Southwestern Pennsylvania,3,55.91,251043578,THE UNITED WAY OF SOUTHWESTERN,united way southwestern,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,240795389,United Neighborhood Centers Of Northeastern Pennsylvania,3,55.91,240795389,UNITED NEIGHBORHOOD CENTERS OF,united neighborhood centers,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,205094597,United Cerebral Palsy Foundation Central Pennsylvania,3,55.91,205094597,UNITED CEREBRAL PALSY FOUNDATION OF,united cerebral palsy foundation,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,730708546,Ok Pennsylvania Ave United Methodist Church,3,55.91,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,231433882,United Cerebral Palsy Of Cental Pennsylvania Inc,3,51.83,231433882,UNITED CEREBRAL PALSY OF,united cerebral palsy,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,236684378,United Way Endowment Fund Of Carlisle Pennsylvania,3,51.83,236684378,UNITED WAY ENDOWMENT FUND,united way endowment fund,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,232698346,Eastern Pennsylvania-peninsula United Methodist Foundation Inc,3,51.83,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,251391617,United Campus Ministry Board Of Shippensburg Pennsylvania,3,51.83,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,251182985,United Ministry At The Pennsylvania State University,3,51.83,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,842321964,Pennsylvanians United To Protect Children Inc,4,50.28,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Pennsylvania United,4,455173083,United Cerebral Palsy Service Management Of Central Pennsylvania,3,48.30,455173083,UNITED CEREBRAL PALSY SERVICE,united cerebral palsy service,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People for the American Way,4,521366721,People For The American Way,4,127.17,521366721,PEOPLE FOR THE AMERICAN WAY,people american way,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=521366721",2026-08-08
People for the American Way,4,133065716,People For The American Way Foundation,3,117.16,133065716,PEOPLE FOR THE AMERICAN WAY FOUNDATION,people american way foundation,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=521366721
Potentially a related 501c3 of the verified match",2026-08-08
People For The American Way,4,521366721,People For The American Way,4,127.17,521366721,PEOPLE FOR THE AMERICAN WAY,people american way,manual,0,duplicate,2026-08-08
People For The American Way,4,133065716,People For The American Way Foundation,3,117.16,133065716,PEOPLE FOR THE AMERICAN WAY FOUNDATION,people american way foundation,manual,0,duplicate,2026-08-08
People's Action,4,262613701,Peoples Action,4,86.62,262613701,PEOPLE'S ACTION,people s action,auto - reviewed,1,Exact matches,2026-08-08
People's Action,4,811303316,Colorado People's Action,4,83.75,811303316,COLORADO PEOPLE'S ACTION,colorado people s action,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,362755109,Peoples Action Institute,3,77.68,362755109,PEOPLE'S ACTION INSTITUTE,people s action institute,auto - reviewed,0,Wrong org type; Possibly related to verified match,2026-08-08
People's Action,4,371371446,Illinois Peoples Action,3,77.68,371371446,ILLINOIS PEOPLES ACTION,illinois peoples action,auto - reviewed,0,Wrong org type; Possibly related to verified match,2026-08-08
People's Action,4,815472177,Indian Peoples Action,3,77.68,815472177,Indian Peoples Action,indian peoples action,auto - reviewed,0,Wrong org type; Possibly related to verified match,2026-08-08
People's Action,4,460640082,Kansas Peoples Action Inc,4,73.68,,,,auto - reviewed,0,Possibly related to verified match,2026-08-08
People's Action,4,363080683,Austin Peoples Action Center,3,70.41,363080683,AUSTIN PEOPLES ACTION CENTER,austin peoples action center,auto - reviewed,0,Wrong org type; Possibly related to verified match,2026-08-08
People's Action,4,461027572,Peoples Community Action Corporation,3,70.41,461027572,People's Community Action Corporation,people s community action,auto - reviewed,0,Wrong org type; Possibly related to verified match,2026-08-08
People's Action,4,822327692,Native Peoples Action Inc,4,70.41,822327692,Native Peoples Action Inc,native peoples action,auto - reviewed,0,Possibly related to verified match,2026-08-08
People's Action,4,921107297,Peoples Parity Project Action,4,70.41,921107297,PEOPLE'S PARITY PROJECT ACTION,people s parity project action,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,873017661,People In Action,3,69.58,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,237367438,People Of Action,3,69.58,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,832072085,Native Peoples Action Community Fund,3,64.39,832072085,Native Peoples Action Community Fund,native peoples action community fund,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,562287221,Community Action People Inc,3,63.07,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,871146589,People For Climate Action,3,63.07,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,60964553,Peoples Action For Clean Energy Inc,3,59.32,,,,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,843528071,We The People Action Fund,4,57.68,843528071,We The People Action Fund,we people action fund,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,943161053,Group Action For Peninsula People,3,57.68,943161053,GROUP ACTION FOR PENINSULA PEOPLE,group action peninsula people,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,721233221,Young People In Action Inc,3,57.68,721233221,YOUNG PEOPLE IN ACTION INC,young people in action,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,472260229,People And Pollinators Action Network,3,57.68,472260229,PEOPLE AND POLLINATORS ACTION,people pollinators action,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,882649676,People Over Prosecution Action Fund,4,57.68,882649676,People over Prosecution Action Fund,people over prosecution action fund,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,831155241,We The People Pennsylvania Action,4,57.68,831155241,We The People Pennsylvania Action,we people pennsylvania action,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,921880947,Wecount People In Action Inc,,57.68,921880947,WeCount People in Action Inc,wecount people in action,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,274267205,Voice Of The People Action,4,57.68,274267205,VOICE OF THE PEOPLE ACTION,voice people action,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
People's Action,4,562129334,Nc For The People Action,4,57.68,562129334,NC For the People Action (formerly NC Voters for Clean Elections),nc people action formerly nc voters clean elections,auto - reviewed,0,Seemingly completely unrelated,2026-08-08
Piedmont Rising,4,842378026,Piedmont Rising Inc,4,108.62,842378026,Piedmont Rising Inc,piedmont rising,auto - reviewed,1,"Near exact matches, and only match identified.",2026-08-08
Planned Parenthood Action Fund,4,133539048,Planned Parenthood Action Fund Inc,4,163.84,133539048,PLANNED PARENTHOOD ACTION FUND INC,planned parenthood action fund,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133539048",2026-08-08
Planned Parenthood Action Fund,4,30326364,Planned Parenthood Vermont Action Fund Inc,4,151.53,,,,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133539048
Potentially related to the verified match",2026-08-08
Planned Parenthood Action Fund,4,465689688,Planned Parenthood Maine Action Fund Inc,4,150.92,465689688,Planned Parenthood Maine,planned parenthood maine,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133539048
Potentially related to the verified match",2026-08-08
Planned Parenthood Action Fund,4,201489361,Planned Parenthood Shasta Diablo Action Fund,4,150.92,201489361,Planned Parenthood Shasta-Diablo,planned parenthood shasta diablo,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133539048
Potentially related to the verified match",2026-08-08
Planned Parenthood Action Fund,4,465554692,Planned Parenthood New Hampshire Action Fund Inc,4,139.90,465554692,Planned Parenthood New Hampshire,planned parenthood new hampshire,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133539048
Potentially related to the verified match",2026-08-08
Planned Parenthood Action Fund,4,134133042,Planned Parenthood Hudson Peconic Action Fund Inc,4,139.90,134133042,PLANNED PARENTHOOD HUDSON PECONIC ACTION,planned parenthood hudson peconic action,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133539048
Potentially related to the verified match",2026-08-08
Planned Parenthood Action Fund,4,262837754,Planned Parenthood Health Systems Action Fund Inc,4,139.90,,,,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133539048
Potentially related to the verified match",2026-08-08
